sensor,agg,axis,feature_name,feature_importance
fBodyAcc,bandsEnergy(),"25,48","fBodyAcc-bandsEnergy()-25,48",0.0002220818626107169
fBodyAcc,bandsEnergy(),"1,8.1","fBodyAcc-bandsEnergy()-1,8.1",0.001237204784073911
fBodyAcc,bandsEnergy(),"9,16.1","fBodyAcc-bandsEnergy()-9,16.1",0.00014690434271897703
fBodyAcc,bandsEnergy(),"17,24.1","fBodyAcc-bandsEnergy()-17,24.1",0.00015974350304877666
fBodyAcc,bandsEnergy(),"25,32.1","fBodyAcc-bandsEnergy()-25,32.1",0.0001920842021794043
fBodyAcc,bandsEnergy(),"33,40.1","fBodyAcc-bandsEnergy()-33,40.1",0.00016504847227174387
fBodyAcc,bandsEnergy(),"41,48.1","fBodyAcc-bandsEnergy()-41,48.1",0.00025461369830027865
fBodyAcc,bandsEnergy(),"49,56.1","fBodyAcc-bandsEnergy()-49,56.1",0.00012605412894962608
fBodyAcc,bandsEnergy(),"57,64.1","fBodyAcc-bandsEnergy()-57,64.1",0.00014653292826507377
fBodyAcc,bandsEnergy(),"1,16.1","fBodyAcc-bandsEnergy()-1,16.1",0.0003596380815513261
fBodyAcc,bandsEnergy(),"17,32.1","fBodyAcc-bandsEnergy()-17,32.1",0.0012534793775833327
fBodyAcc,bandsEnergy(),"33,48.1","fBodyAcc-bandsEnergy()-33,48.1",0.0002196817954255
fBodyAcc,bandsEnergy(),"49,64.1","fBodyAcc-bandsEnergy()-49,64.1",0.00020747622329695493
fBodyAcc,bandsEnergy(),"1,24.1","fBodyAcc-bandsEnergy()-1,24.1",0.0005502997166486846
fBodyAcc,bandsEnergy(),"25,48.1","fBodyAcc-bandsEnergy()-25,48.1",0.0001839074386032315
fBodyAcc,bandsEnergy(),"1,8.2","fBodyAcc-bandsEnergy()-1,8.2",0.000522147621580318
fBodyAcc,bandsEnergy(),"9,16.2","fBodyAcc-bandsEnergy()-9,16.2",0.0002480619526726272
fBodyAcc,bandsEnergy(),"17,24.2","fBodyAcc-bandsEnergy()-17,24.2",0.0010413466732596235
fBodyAcc,bandsEnergy(),"25,32.2","fBodyAcc-bandsEnergy()-25,32.2",0.000675819646925939
fBodyAcc,bandsEnergy(),"33,40.2","fBodyAcc-bandsEnergy()-33,40.2",0.0003231044584919781
fBodyAcc,bandsEnergy(),"41,48.2","fBodyAcc-bandsEnergy()-41,48.2",0.00010389074329210596
fBodyAcc,bandsEnergy(),"49,56.2","fBodyAcc-bandsEnergy()-49,56.2",0.0002363191659716573
fBodyAcc,bandsEnergy(),"57,64.2","fBodyAcc-bandsEnergy()-57,64.2",0.00013075444884268816
fBodyAcc,bandsEnergy(),"1,16.2","fBodyAcc-bandsEnergy()-1,16.2",0.0003675645700445567
fBodyAcc,bandsEnergy(),"17,32.2","fBodyAcc-bandsEnergy()-17,32.2",0.000698466671753666
fBodyAcc,bandsEnergy(),"33,48.2","fBodyAcc-bandsEnergy()-33,48.2",0.0002308712111760882
fBodyAcc,bandsEnergy(),"49,64.2","fBodyAcc-bandsEnergy()-49,64.2",0.00026066926616710186
fBodyAcc,bandsEnergy(),"1,24.2","fBodyAcc-bandsEnergy()-1,24.2",0.0005492753161306159
fBodyAcc,bandsEnergy(),"25,48.2","fBodyAcc-bandsEnergy()-25,48.2",0.0003427317235624125
fBodyAccJerk,mean(),X,fBodyAccJerk-mean()-X,0.0022385656400767447
fBodyAccJerk,mean(),Y,fBodyAccJerk-mean()-Y,0.00010566100848650522
fBodyAccJerk,mean(),Z,fBodyAccJerk-mean()-Z,0.00038090431105190797
fBodyAccJerk,std(),X,fBodyAccJerk-std()-X,0.00434772229332141
fBodyAccJerk,std(),Y,fBodyAccJerk-std()-Y,0.0023391936685395196
fBodyAccJerk,std(),Z,fBodyAccJerk-std()-Z,0.0005236523654262422
fBodyAccJerk,mad(),X,fBodyAccJerk-mad()-X,0.006540156927280704
fBodyAccJerk,mad(),Y,fBodyAccJerk-mad()-Y,0.00030000702418313854
fBodyAccJerk,mad(),Z,fBodyAccJerk-mad()-Z,0.002446976207502428
fBodyAccJerk,max(),X,fBodyAccJerk-max()-X,0.0042163798802930105
fBodyAccJerk,max(),Y,fBodyAccJerk-max()-Y,0.00286186348027207
fBodyAccJerk,max(),Z,fBodyAccJerk-max()-Z,0.0003014984950203722
fBodyAccJerk,min(),X,fBodyAccJerk-min()-X,9.340433178616917e-05
fBodyAccJerk,min(),Y,fBodyAccJerk-min()-Y,0.00017596861184843819
fBodyAccJerk,min(),Z,fBodyAccJerk-min()-Z,0.00011584551167656726
fBodyAccJerk,sma(),,fBodyAccJerk-sma(),0.0003990440016028062
fBodyAccJerk,energy(),X,fBodyAccJerk-energy()-X,0.0007766891332285551
fBodyAccJerk,energy(),Y,fBodyAccJerk-energy()-Y,0.0003669782079107551
fBodyAccJerk,energy(),Z,fBodyAccJerk-energy()-Z,0.00047955158858157133
fBodyAccJerk,iqr(),X,fBodyAccJerk-iqr()-X,0.0023097352084668894
fBodyAccJerk,iqr(),Y,fBodyAccJerk-iqr()-Y,0.00026496986951539907
fBodyAccJerk,iqr(),Z,fBodyAccJerk-iqr()-Z,0.0006739233956764321
fBodyAccJerk,entropy(),X,fBodyAccJerk-entropy()-X,0.006113048501413918
fBodyAccJerk,entropy(),Y,fBodyAccJerk-entropy()-Y,0.00215521133614787
fBodyAccJerk,entropy(),Z,fBodyAccJerk-entropy()-Z,0.00027353834058780176
fBodyAccJerk,maxInds,X,fBodyAccJerk-maxInds-X,0.0029866348411945586
fBodyAccJerk,maxInds,Y,fBodyAccJerk-maxInds-Y,0.0002060040277730636
fBodyAccJerk,maxInds,Z,fBodyAccJerk-maxInds-Z,0.004514343955842039
fBodyAccJerk,meanFreq(),X,fBodyAccJerk-meanFreq()-X,0.00032073895743858457
fBodyAccJerk,meanFreq(),Y,fBodyAccJerk-meanFreq()-Y,0.0002884837216819345
fBodyAccJerk,meanFreq(),Z,fBodyAccJerk-meanFreq()-Z,0.00046603255929929114
fBodyAccJerk,skewness(),X,fBodyAccJerk-skewness()-X,0.000365753132293439
fBodyAccJerk,kurtosis(),X,fBodyAccJerk-kurtosis()-X,0.0002249483829817497
fBodyAccJerk,skewness(),Y,fBodyAccJerk-skewness()-Y,0.00022283199714253694
fBodyAccJerk,kurtosis(),Y,fBodyAccJerk-kurtosis()-Y,0.00035563227239723556
fBodyAccJerk,skewness(),Z,fBodyAccJerk-skewness()-Z,0.00024350672540551552
fBodyAccJerk,kurtosis(),Z,fBodyAccJerk-kurtosis()-Z,0.00013127713505671682
fBodyAccJerk,bandsEnergy(),"1,8","fBodyAccJerk-bandsEnergy()-1,8",0.009508130703290122
fBodyAccJerk,bandsEnergy(),"9,16","fBodyAccJerk-bandsEnergy()-9,16",0.004501948873107911
fBodyAccJerk,bandsEnergy(),"17,24","fBodyAccJerk-bandsEnergy()-17,24",0.0022249125176226816
fBodyAccJerk,bandsEnergy(),"25,32","fBodyAccJerk-bandsEnergy()-25,32",0.00020224391033111692
fBodyAccJerk,bandsEnergy(),"33,40","fBodyAccJerk-bandsEnergy()-33,40",0.00015270491546788757
fBodyAccJerk,bandsEnergy(),"41,48","fBodyAccJerk-bandsEnergy()-41,48",0.00022987329271504468
fBodyAccJerk,bandsEnergy(),"49,56","fBodyAccJerk-bandsEnergy()-49,56",7.39458611890802e-05
fBodyAccJerk,bandsEnergy(),"57,64","fBodyAccJerk-bandsEnergy()-57,64",0.00017048848408107264
fBodyAccJerk,bandsEnergy(),"1,16","fBodyAccJerk-bandsEnergy()-1,16",0.006833522127428274
fBodyAccJerk,bandsEnergy(),"17,32","fBodyAccJerk-bandsEnergy()-17,32",0.00019059911988859095
fBodyAccJerk,bandsEnergy(),"33,48","fBodyAccJerk-bandsEnergy()-33,48",0.0002587249815437617
fBodyAccJerk,bandsEnergy(),"49,64","fBodyAccJerk-bandsEnergy()-49,64",7.485261315828477e-05
fBodyAccJerk,bandsEnergy(),"1,24","fBodyAccJerk-bandsEnergy()-1,24",0.009105797501177381
fBodyAccJerk,bandsEnergy(),"25,48","fBodyAccJerk-bandsEnergy()-25,48",0.00021427557934922012
fBodyAccJerk,bandsEnergy(),"1,8.1","fBodyAccJerk-bandsEnergy()-1,8.1",0.0022666866505679432
fBodyAccJerk,bandsEnergy(),"9,16.1","fBodyAccJerk-bandsEnergy()-9,16.1",0.0005645423756427174
fBodyAccJerk,bandsEnergy(),"17,24.1","fBodyAccJerk-bandsEnergy()-17,24.1",0.0001323686973557697
fBodyAccJerk,bandsEnergy(),"25,32.1","fBodyAccJerk-bandsEnergy()-25,32.1",0.0003300163922939794
fBodyAccJerk,bandsEnergy(),"33,40.1","fBodyAccJerk-bandsEnergy()-33,40.1",0.00014265897090013396
fBodyAccJerk,bandsEnergy(),"41,48.1","fBodyAccJerk-bandsEnergy()-41,48.1",0.00027038371779669585
fBodyAccJerk,bandsEnergy(),"49,56.1","fBodyAccJerk-bandsEnergy()-49,56.1",6.95132348652497e-05
fBodyAccJerk,bandsEnergy(),"57,64.1","fBodyAccJerk-bandsEnergy()-57,64.1",0.000167545187900153
fBodyAccJerk,bandsEnergy(),"1,16.1","fBodyAccJerk-bandsEnergy()-1,16.1",0.0001423818025805821
fBodyAccJerk,bandsEnergy(),"17,32.1","fBodyAccJerk-bandsEnergy()-17,32.1",0.0008391763396081898
fBodyAccJerk,bandsEnergy(),"33,48.1","fBodyAccJerk-bandsEnergy()-33,48.1",0.00017687189256532083
fBodyAccJerk,bandsEnergy(),"49,64.1","fBodyAccJerk-bandsEnergy()-49,64.1",0.000129047980359028
fBodyAccJerk,bandsEnergy(),"1,24.1","fBodyAccJerk-bandsEnergy()-1,24.1",0.0007117431621053606
fBodyAccJerk,bandsEnergy(),"25,48.1","fBodyAccJerk-bandsEnergy()-25,48.1",0.00014655423040152253
fBodyAccJerk,bandsEnergy(),"1,8.2","fBodyAccJerk-bandsEnergy()-1,8.2",0.002536244423799468
fBodyAccJerk,bandsEnergy(),"9,16.2","fBodyAccJerk-bandsEnergy()-9,16.2",0.0005192895411663211
fBodyAccJerk,bandsEnergy(),"17,24.2","fBodyAccJerk-bandsEnergy()-17,24.2",0.0011297300150388656
fBodyAccJerk,bandsEnergy(),"25,32.2","fBodyAccJerk-bandsEnergy()-25,32.2",0.00048160791935547673
fBodyAccJerk,bandsEnergy(),"33,40.2","fBodyAccJerk-bandsEnergy()-33,40.2",0.000217626763198706
fBodyAccJerk,bandsEnergy(),"41,48.2","fBodyAccJerk-bandsEnergy()-41,48.2",0.0001619432424203392
fBodyAccJerk,bandsEnergy(),"49,56.2","fBodyAccJerk-bandsEnergy()-49,56.2",0.00023488794530738185
fBodyAccJerk,bandsEnergy(),"57,64.2","fBodyAccJerk-bandsEnergy()-57,64.2",0.00011738404260460298
fBodyAccJerk,bandsEnergy(),"1,16.2","fBodyAccJerk-bandsEnergy()-1,16.2",0.00026643563447589764
fBodyAccJerk,bandsEnergy(),"17,32.2","fBodyAccJerk-bandsEnergy()-17,32.2",0.0005113720484928924
fBodyAccJerk,bandsEnergy(),"33,48.2","fBodyAccJerk-bandsEnergy()-33,48.2",0.00033400755337218265
fBodyAccJerk,bandsEnergy(),"49,64.2","fBodyAccJerk-bandsEnergy()-49,64.2",0.00017994014551121128
fBodyAccJerk,bandsEnergy(),"1,24.2","fBodyAccJerk-bandsEnergy()-1,24.2",0.00039389211354313726
fBodyAccJerk,bandsEnergy(),"25,48.2","fBodyAccJerk-bandsEnergy()-25,48.2",0.00032075735425406474
fBodyGyro,mean(),X,fBodyGyro-mean()-X,0.0016293772940289754
fBodyGyro,mean(),Y,fBodyGyro-mean()-Y,0.0008812100513568542
fBodyGyro,mean(),Z,fBodyGyro-mean()-Z,0.00022103187966155232
fBodyGyro,std(),X,fBodyGyro-std()-X,0.0027528866526592343
fBodyGyro,std(),Y,fBodyGyro-std()-Y,0.0006798319022429795
fBodyGyro,std(),Z,fBodyGyro-std()-Z,0.0005040811815527935
fBodyGyro,mad(),X,fBodyGyro-mad()-X,0.0016940128836331705
fBodyGyro,mad(),Y,fBodyGyro-mad()-Y,0.0006198074667263575
fBodyGyro,mad(),Z,fBodyGyro-mad()-Z,0.002182245141381388
fBodyGyro,max(),X,fBodyGyro-max()-X,0.0023105002118381773
fBodyGyro,max(),Y,fBodyGyro-max()-Y,0.0012288978912923956
fBodyGyro,max(),Z,fBodyGyro-max()-Z,0.001094610009762554
fBodyGyro,min(),X,fBodyGyro-min()-X,0.0001131739133886189
fBodyGyro,min(),Y,fBodyGyro-min()-Y,0.00023199854175517108
fBodyGyro,min(),Z,fBodyGyro-min()-Z,0.00039131748075875954
fBodyGyro,sma(),,fBodyGyro-sma(),0.0021683566268028186
fBodyGyro,energy(),X,fBodyGyro-energy()-X,0.002756213856849769
fBodyGyro,energy(),Y,fBodyGyro-energy()-Y,0.0029720269421777508
fBodyGyro,energy(),Z,fBodyGyro-energy()-Z,0.000497589683477062
fBodyGyro,iqr(),X,fBodyGyro-iqr()-X,0.0004868045908337715
fBodyGyro,iqr(),Y,fBodyGyro-iqr()-Y,0.0003240993509757238
fBodyGyro,iqr(),Z,fBodyGyro-iqr()-Z,0.0003933828675302811
fBodyGyro,entropy(),X,fBodyGyro-entropy()-X,0.0014803308378832688
fBodyGyro,entropy(),Y,fBodyGyro-entropy()-Y,0.0004468697189318582
fBodyGyro,entropy(),Z,fBodyGyro-entropy()-Z,0.00015007310868109293
fBodyGyro,maxInds,X,fBodyGyro-maxInds-X,0.0028707590322674175
fBodyGyro,maxInds,Y,fBodyGyro-maxInds-Y,0.0006599858478613174
fBodyGyro,maxInds,Z,fBodyGyro-maxInds-Z,0.006593963062562478
fBodyGyro,meanFreq(),X,fBodyGyro-meanFreq()-X,0.0024261928801972256
fBodyGyro,meanFreq(),Y,fBodyGyro-meanFreq()-Y,0.00032827422247198043
fBodyGyro,meanFreq(),Z,fBodyGyro-meanFreq()-Z,0.0004189525981463408
fBodyGyro,skewness(),X,fBodyGyro-skewness()-X,0.0004773873472735521
fBodyGyro,kurtosis(),X,fBodyGyro-kurtosis()-X,0.0006953708683935759
fBodyGyro,skewness(),Y,fBodyGyro-skewness()-Y,0.0005914116483742044
fBodyGyro,kurtosis(),Y,fBodyGyro-kurtosis()-Y,0.0006861284179048219
fBodyGyro,skewness(),Z,fBodyGyro-skewness()-Z,0.0008672607739215192
fBodyGyro,kurtosis(),Z,fBodyGyro-kurtosis()-Z,0.0005374322510712289
fBodyGyro,bandsEnergy(),"1,8","fBodyGyro-bandsEnergy()-1,8",0.0026998374450491
fBodyGyro,bandsEnergy(),"9,16","fBodyGyro-bandsEnergy()-9,16",0.002113942067165845
fBodyGyro,bandsEnergy(),"17,24","fBodyGyro-bandsEnergy()-17,24",0.0006065515647651676
fBodyGyro,bandsEnergy(),"25,32","fBodyGyro-bandsEnergy()-25,32",0.00045632652328273134
fBodyGyro,bandsEnergy(),"33,40","fBodyGyro-bandsEnergy()-33,40",0.00048481675836248495
fBodyGyro,bandsEnergy(),"41,48","fBodyGyro-bandsEnergy()-41,48",0.0005825282023751848
fBodyGyro,bandsEnergy(),"49,56","fBodyGyro-bandsEnergy()-49,56",0.0003182397311965291
fBodyGyro,bandsEnergy(),"57,64","fBodyGyro-bandsEnergy()-57,64",0.0002001685258975127
fBodyGyro,bandsEnergy(),"1,16","fBodyGyro-bandsEnergy()-1,16",0.0030441364231505426
fBodyGyro,bandsEnergy(),"17,32","fBodyGyro-bandsEnergy()-17,32",0.0007775513203582189
fBodyGyro,bandsEnergy(),"33,48","fBodyGyro-bandsEnergy()-33,48",0.0007229116585008499
fBodyGyro,bandsEnergy(),"49,64","fBodyGyro-bandsEnergy()-49,64",0.0005015986667310351
fBodyGyro,bandsEnergy(),"1,24","fBodyGyro-bandsEnergy()-1,24",0.0026121569282241686
fBodyGyro,bandsEnergy(),"25,48","fBodyGyro-bandsEnergy()-25,48",0.0005500576509999645
fBodyGyro,bandsEnergy(),"1,8","fBodyGyro-bandsEnergy()-1,8",0.0026998374450491
fBodyGyro,bandsEnergy(),"9,16","fBodyGyro-bandsEnergy()-9,16",0.002113942067165845
fBodyGyro,bandsEnergy(),"17,24","fBodyGyro-bandsEnergy()-17,24",0.0006065515647651676
fBodyGyro,bandsEnergy(),"25,32","fBodyGyro-bandsEnergy()-25,32",0.00045632652328273134
fBodyGyro,bandsEnergy(),"33,40","fBodyGyro-bandsEnergy()-33,40",0.00048481675836248495
fBodyGyro,bandsEnergy(),"41,48","fBodyGyro-bandsEnergy()-41,48",0.0005825282023751848
fBodyGyro,bandsEnergy(),"49,56","fBodyGyro-bandsEnergy()-49,56",0.0003182397311965291
fBodyGyro,bandsEnergy(),"57,64","fBodyGyro-bandsEnergy()-57,64",0.0002001685258975127
fBodyGyro,bandsEnergy(),"1,16","fBodyGyro-bandsEnergy()-1,16",0.0030441364231505426
fBodyGyro,bandsEnergy(),"17,32","fBodyGyro-bandsEnergy()-17,32",0.0007775513203582189
fBodyGyro,bandsEnergy(),"33,48","fBodyGyro-bandsEnergy()-33,48",0.0007229116585008499
fBodyGyro,bandsEnergy(),"49,64","fBodyGyro-bandsEnergy()-49,64",0.0005015986667310351
fBodyGyro,bandsEnergy(),"1,24","fBodyGyro-bandsEnergy()-1,24",0.0026121569282241686
fBodyGyro,bandsEnergy(),"25,48","fBodyGyro-bandsEnergy()-25,48",0.0005500576509999645
fBodyGyro,bandsEnergy(),"1,8","fBodyGyro-bandsEnergy()-1,8",0.0026998374450491
fBodyGyro,bandsEnergy(),"9,16","fBodyGyro-bandsEnergy()-9,16",0.002113942067165845
fBodyGyro,bandsEnergy(),"17,24","fBodyGyro-bandsEnergy()-17,24",0.0006065515647651676
fBodyGyro,bandsEnergy(),"25,32","fBodyGyro-bandsEnergy()-25,32",0.00045632652328273134
fBodyGyro,bandsEnergy(),"33,40","fBodyGyro-bandsEnergy()-33,40",0.00048481675836248495
fBodyGyro,bandsEnergy(),"41,48","fBodyGyro-bandsEnergy()-41,48",0.0005825282023751848
fBodyGyro,bandsEnergy(),"49,56","fBodyGyro-bandsEnergy()-49,56",0.0003182397311965291
fBodyGyro,bandsEnergy(),"57,64","fBodyGyro-bandsEnergy()-57,64",0.0002001685258975127
fBodyGyro,bandsEnergy(),"1,16","fBodyGyro-bandsEnergy()-1,16",0.0030441364231505426
fBodyGyro,bandsEnergy(),"17,32","fBodyGyro-bandsEnergy()-17,32",0.0007775513203582189
fBodyGyro,bandsEnergy(),"33,48","fBodyGyro-bandsEnergy()-33,48",0.0007229116585008499
fBodyGyro,bandsEnergy(),"49,64","fBodyGyro-bandsEnergy()-49,64",0.0005015986667310351
fBodyGyro,bandsEnergy(),"1,24","fBodyGyro-bandsEnergy()-1,24",0.0026121569282241686
fBodyGyro,bandsEnergy(),"25,48","fBodyGyro-bandsEnergy()-25,48",0.0005500576509999645
fBodyAccMag,mean(),,fBodyAccMag-mean(),0.007546824772880708
fBodyAccMag,std(),,fBodyAccMag-std(),0.008920143697755997
fBodyAccMag,mad(),,fBodyAccMag-mad(),0.006421584480907576
fBodyAccMag,max(),,fBodyAccMag-max(),0.002292686357768009
fBodyAccMag,min(),,fBodyAccMag-min(),0.00017359533894386985
fBodyAccMag,sma(),,fBodyAccMag-sma(),0.005109200221499526
fBodyAccMag,energy(),,fBodyAccMag-energy(),0.010273454768277632
fBodyAccMag,iqr(),,fBodyAccMag-iqr(),0.000922067933291231
fBodyAccMag,entropy(),,fBodyAccMag-entropy(),0.0032356116064652714
fBodyAccMag,maxInds,,fBodyAccMag-maxInds,0.00012623498594028517
fBodyAccMag,meanFreq(),,fBodyAccMag-meanFreq(),0.0017506967812155384
fBodyAccMag,skewness(),,fBodyAccMag-skewness(),0.0002144129126249894
fBodyAccMag,kurtosis(),,fBodyAccMag-kurtosis(),0.00020818452484887553
fBodyBodyAccJerkMag,mean(),,fBodyBodyAccJerkMag-mean(),0.00031536073310527163
fBodyBodyAccJerkMag,std(),,fBodyBodyAccJerkMag-std(),0.0008583821332213032
fBodyBodyAccJerkMag,mad(),,fBodyBodyAccJerkMag-mad(),6.888097875112127e-05
fBodyBodyAccJerkMag,max(),,fBodyBodyAccJerkMag-max(),0.0012034907268719884
fBodyBodyAccJerkMag,min(),,fBodyBodyAccJerkMag-min(),0.00019957049704158686
fBodyBodyAccJerkMag,sma(),,fBodyBodyAccJerkMag-sma(),0.0005903006253283966
fBodyBodyAccJerkMag,energy(),,fBodyBodyAccJerkMag-energy(),0.0005305532149036077
fBodyBodyAccJerkMag,iqr(),,fBodyBodyAccJerkMag-iqr(),0.0001131961347974433
fBodyBodyAccJerkMag,entropy(),,fBodyBodyAccJerkMag-entropy(),0.0005068525404299091
fBodyBodyAccJerkMag,maxInds,,fBodyBodyAccJerkMag-maxInds,0.0003545607815754606
fBodyBodyAccJerkMag,meanFreq(),,fBodyBodyAccJerkMag-meanFreq(),0.00016788842397154628
fBodyBodyAccJerkMag,skewness(),,fBodyBodyAccJerkMag-skewness(),0.00046611884164450264
fBodyBodyAccJerkMag,kurtosis(),,fBodyBodyAccJerkMag-kurtosis(),0.0003454034660954474
fBodyBodyGyroMag,mean(),,fBodyBodyGyroMag-mean(),0.0001817674683068044
fBodyBodyGyroMag,std(),,fBodyBodyGyroMag-std(),0.00024109727855444293
fBodyBodyGyroMag,mad(),,fBodyBodyGyroMag-mad(),0.00031031730645899105
fBodyBodyGyroMag,max(),,fBodyBodyGyroMag-max(),0.0002723758803994749
fBodyBodyGyroMag,min(),,fBodyBodyGyroMag-min(),0.00022731761291177333
fBodyBodyGyroMag,sma(),,fBodyBodyGyroMag-sma(),0.00023364758655976072
fBodyBodyGyroMag,energy(),,fBodyBodyGyroMag-energy(),0.00025958543428955235
fBodyBodyGyroMag,iqr(),,fBodyBodyGyroMag-iqr(),0.0002480365460648628
fBodyBodyGyroMag,entropy(),,fBodyBodyGyroMag-entropy(),0.00012811360361902614
fBodyBodyGyroMag,maxInds,,fBodyBodyGyroMag-maxInds,0.0007191927059351687
fBodyBodyGyroMag,meanFreq(),,fBodyBodyGyroMag-meanFreq(),0.0008900271663951655
fBodyBodyGyroMag,skewness(),,fBodyBodyGyroMag-skewness(),0.0002863438435054105
fBodyBodyGyroMag,kurtosis(),,fBodyBodyGyroMag-kurtosis(),0.000430571982080537
fBodyBodyGyroJerkMag,mean(),,fBodyBodyGyroJerkMag-mean(),0.00013095011951519845
fBodyBodyGyroJerkMag,std(),,fBodyBodyGyroJerkMag-std(),0.0007458662488127801
fBodyBodyGyroJerkMag,mad(),,fBodyBodyGyroJerkMag-mad(),0.00017133767945852414
fBodyBodyGyroJerkMag,max(),,fBodyBodyGyroJerkMag-max(),0.0008626492932659223
fBodyBodyGyroJerkMag,min(),,fBodyBodyGyroJerkMag-min(),0.00016758259695328668
fBodyBodyGyroJerkMag,sma(),,fBodyBodyGyroJerkMag-sma(),0.00021136857397587199
fBodyBodyGyroJerkMag,energy(),,fBodyBodyGyroJerkMag-energy(),0.00038325507417999905
fBodyBodyGyroJerkMag,iqr(),,fBodyBodyGyroJerkMag-iqr(),0.00011018350898392292
fBodyBodyGyroJerkMag,entropy(),,fBodyBodyGyroJerkMag-entropy(),0.00011855051358330007
fBodyBodyGyroJerkMag,maxInds,,fBodyBodyGyroJerkMag-maxInds,0.00043356566969294846
fBodyBodyGyroJerkMag,meanFreq(),,fBodyBodyGyroJerkMag-meanFreq(),0.0003152654204340052
fBodyBodyGyroJerkMag,skewness(),,fBodyBodyGyroJerkMag-skewness(),0.0002985770430563382
fBodyBodyGyroJerkMag,kurtosis(),,fBodyBodyGyroJerkMag-kurtosis(),0.0004936344598867166
angle,tBodyAccMean,gravity,"angle(tBodyAccMean,gravity)",0.00015656804409889277
angle,tBodyAccJerkMean,gravityMean,"angle(tBodyAccJerkMean),gravityMean)",0.00011690387929398162
angle,tBodyGyroMean,gravityMean,"angle(tBodyGyroMean,gravityMean)",0.0006224969138866323
angle,tBodyGyroJerkMean,gravityMean,"angle(tBodyGyroJerkMean,gravityMean)",0.0009070129931764365
angle,X,gravityMean,"angle(X,gravityMean)",0.03150488784801926
angle,Y,gravityMean,"angle(Y,gravityMean)",0.030211775955198174
angle,Z,gravityMean,"angle(Z,gravityMean)",0.013648907409098337
