sensor,agg,axis,feature_name,feature_importance
fBodyGyro,sma(),,fBodyGyro-sma(),0.00230236793689848
fBodyGyro,energy(),X,fBodyGyro-energy()-X,0.0017013455920212577
fBodyGyro,energy(),Y,fBodyGyro-energy()-Y,0.000652259943828083
fBodyGyro,energy(),Z,fBodyGyro-energy()-Z,0.0004865012981958109
fBodyGyro,iqr(),X,fBodyGyro-iqr()-X,0.0003546870257317962
fBodyGyro,iqr(),Y,fBodyGyro-iqr()-Y,0.0001377617900381366
fBodyGyro,iqr(),Z,fBodyGyro-iqr()-Z,0.00025722352104441844
fBodyGyro,entropy(),X,fBodyGyro-entropy()-X,0.0022160320604847307
fBodyGyro,entropy(),Y,fBodyGyro-entropy()-Y,0.000516925283452512
fBodyGyro,entropy(),Z,fBodyGyro-entropy()-Z,0.0004667466703429854
fBodyGyro,maxInds,X,fBodyGyro-maxInds-X,0.0017902768581385122
fBodyGyro,maxInds,Y,fBodyGyro-maxInds-Y,0.0023922197150257037
fBodyGyro,maxInds,Z,fBodyGyro-maxInds-Z,0.005702168733739869
fBodyGyro,meanFreq(),X,fBodyGyro-meanFreq()-X,0.004376030552101369
fBodyGyro,meanFreq(),Y,fBodyGyro-meanFreq()-Y,0.0002951333102395421
fBodyGyro,meanFreq(),Z,fBodyGyro-meanFreq()-Z,0.0005127338116667868
fBodyGyro,skewness(),X,fBodyGyro-skewness()-X,0.00039653733605424886
fBodyGyro,kurtosis(),X,fBodyGyro-kurtosis()-X,0.0005004990005595759
fBodyGyro,skewness(),Y,fBodyGyro-skewness()-Y,0.0005640944589632041
fBodyGyro,kurtosis(),Y,fBodyGyro-kurtosis()-Y,0.0005450872323765055
fBodyGyro,skewness(),Z,fBodyGyro-skewness()-Z,0.00104486002655138
fBodyGyro,kurtosis(),Z,fBodyGyro-kurtosis()-Z,0.0007384055817886128
fBodyGyro,bandsEnergy(),"1,8","fBodyGyro-bandsEnergy()-1,8",0.0012496174668304482
fBodyGyro,bandsEnergy(),"9,16","fBodyGyro-bandsEnergy()-9,16",0.0028921249517710663
fBodyGyro,bandsEnergy(),"17,24","fBodyGyro-bandsEnergy()-17,24",0.00038638423123534265
fBodyGyro,bandsEnergy(),"25,32","fBodyGyro-bandsEnergy()-25,32",0.00025662467634209344
fBodyGyro,bandsEnergy(),"33,40","fBodyGyro-bandsEnergy()-33,40",0.0005645570059837557
fBodyGyro,bandsEnergy(),"41,48","fBodyGyro-bandsEnergy()-41,48",0.00037885512075097925
fBodyGyro,bandsEnergy(),"49,56","fBodyGyro-bandsEnergy()-49,56",0.0002673528112191341
fBodyGyro,bandsEnergy(),"57,64","fBodyGyro-bandsEnergy()-57,64",0.0002548620909327419
fBodyGyro,bandsEnergy(),"1,16","fBodyGyro-bandsEnergy()-1,16",0.0021934040287348265
fBodyGyro,bandsEnergy(),"17,32","fBodyGyro-bandsEnergy()-17,32",0.00025351144509494234
fBodyGyro,bandsEnergy(),"33,48","fBodyGyro-bandsEnergy()-33,48",0.00035229948681642136
fBodyGyro,bandsEnergy(),"49,64","fBodyGyro-bandsEnergy()-49,64",0.0003691567465595058
fBodyGyro,bandsEnergy(),"1,24","fBodyGyro-bandsEnergy()-1,24",0.0022845761119631193
fBodyGyro,bandsEnergy(),"25,48","fBodyGyro-bandsEnergy()-25,48",0.000356371566506126
fBodyGyro,bandsEnergy(),"1,8","fBodyGyro-bandsEnergy()-1,8",0.0012496174668304482
fBodyGyro,bandsEnergy(),"9,16","fBodyGyro-bandsEnergy()-9,16",0.0028921249517710663
fBodyGyro,bandsEnergy(),"17,24","fBodyGyro-bandsEnergy()-17,24",0.00038638423123534265
fBodyGyro,bandsEnergy(),"25,32","fBodyGyro-bandsEnergy()-25,32",0.00025662467634209344
fBodyGyro,bandsEnergy(),"33,40","fBodyGyro-bandsEnergy()-33,40",0.0005645570059837557
fBodyGyro,bandsEnergy(),"41,48","fBodyGyro-bandsEnergy()-41,48",0.00037885512075097925
fBodyGyro,bandsEnergy(),"49,56","fBodyGyro-bandsEnergy()-49,56",0.0002673528112191341
fBodyGyro,bandsEnergy(),"57,64","fBodyGyro-bandsEnergy()-57,64",0.0002548620909327419
fBodyGyro,bandsEnergy(),"1,16","fBodyGyro-bandsEnergy()-1,16",0.0021934040287348265
fBodyGyro,bandsEnergy(),"17,32","fBodyGyro-bandsEnergy()-17,32",0.00025351144509494234
fBodyGyro,bandsEnergy(),"33,48","fBodyGyro-bandsEnergy()-33,48",0.00035229948681642136
fBodyGyro,bandsEnergy(),"49,64","fBodyGyro-bandsEnergy()-49,64",0.0003691567465595058
fBodyGyro,bandsEnergy(),"1,24","fBodyGyro-bandsEnergy()-1,24",0.0022845761119631193
fBodyGyro,bandsEnergy(),"25,48","fBodyGyro-bandsEnergy()-25,48",0.000356371566506126
fBodyGyro,bandsEnergy(),"1,8","fBodyGyro-bandsEnergy()-1,8",0.0012496174668304482
fBodyGyro,bandsEnergy(),"9,16","fBodyGyro-bandsEnergy()-9,16",0.0028921249517710663
fBodyGyro,bandsEnergy(),"17,24","fBodyGyro-bandsEnergy()-17,24",0.00038638423123534265
fBodyGyro,bandsEnergy(),"25,32","fBodyGyro-bandsEnergy()-25,32",0.00025662467634209344
fBodyGyro,bandsEnergy(),"33,40","fBodyGyro-bandsEnergy()-33,40",0.0005645570059837557
fBodyGyro,bandsEnergy(),"41,48","fBodyGyro-bandsEnergy()-41,48",0.00037885512075097925
fBodyGyro,bandsEnergy(),"49,56","fBodyGyro-bandsEnergy()-49,56",0.0002673528112191341
fBodyGyro,bandsEnergy(),"57,64","fBodyGyro-bandsEnergy()-57,64",0.0002548620909327419
fBodyGyro,bandsEnergy(),"1,16","fBodyGyro-bandsEnergy()-1,16",0.0021934040287348265
fBodyGyro,bandsEnergy(),"17,32","fBodyGyro-bandsEnergy()-17,32",0.00025351144509494234
fBodyGyro,bandsEnergy(),"33,48","fBodyGyro-bandsEnergy()-33,48",0.00035229948681642136
fBodyGyro,bandsEnergy(),"49,64","fBodyGyro-bandsEnergy()-49,64",0.0003691567465595058
fBodyGyro,bandsEnergy(),"1,24","fBodyGyro-bandsEnergy()-1,24",0.0022845761119631193
fBodyGyro,bandsEnergy(),"25,48","fBodyGyro-bandsEnergy()-25,48",0.000356371566506126
fBodyAccMag,mean(),,fBodyAccMag-mean(),0.0022427849338145433
fBodyAccMag,std(),,fBodyAccMag-std(),0.009553523268234955
fBodyAccMag,mad(),,fBodyAccMag-mad(),0.008372377988272372
fBodyAccMag,max(),,fBodyAccMag-max(),0.00416897230530037
fBodyAccMag,min(),,fBodyAccMag-min(),0.00020023089384994932
fBodyAccMag,sma(),,fBodyAccMag-sma(),0.004750455165936725
fBodyAccMag,energy(),,fBodyAccMag-energy(),0.0031432916777364085
fBodyAccMag,iqr(),,fBodyAccMag-iqr(),0.0012066562438930058
fBodyAccMag,entropy(),,fBodyAccMag-entropy(),0.0016784063175856068
fBodyAccMag,maxInds,,fBodyAccMag-maxInds,0.00039398826971007416
fBodyAccMag,meanFreq(),,fBodyAccMag-meanFreq(),0.0019119582967329967
fBodyAccMag,skewness(),,fBodyAccMag-skewness(),0.00020076673766633083
fBodyAccMag,kurtosis(),,fBodyAccMag-kurtosis(),0.00021541114356173134
fBodyBodyAccJerkMag,mean(),,fBodyBodyAccJerkMag-mean(),0.004255958729654962
fBodyBodyAccJerkMag,std(),,fBodyBodyAccJerkMag-std(),0.0011617956774183753
fBodyBodyAccJerkMag,mad(),,fBodyBodyAccJerkMag-mad(),0.0003557446464053083
fBodyBodyAccJerkMag,max(),,fBodyBodyAccJerkMag-max(),0.0004457825448557084
fBodyBodyAccJerkMag,min(),,fBodyBodyAccJerkMag-min(),0.00023827606838733293
fBodyBodyAccJerkMag,sma(),,fBodyBodyAccJerkMag-sma(),0.0006078888464663903
fBodyBodyAccJerkMag,energy(),,fBodyBodyAccJerkMag-energy(),0.0006003133454802402
fBodyBodyAccJerkMag,iqr(),,fBodyBodyAccJerkMag-iqr(),7.7473928124303e-05
fBodyBodyAccJerkMag,entropy(),,fBodyBodyAccJerkMag-entropy(),0.0005775145346489515
fBodyBodyAccJerkMag,maxInds,,fBodyBodyAccJerkMag-maxInds,0.00026439831071104944
fBodyBodyAccJerkMag,meanFreq(),,fBodyBodyAccJerkMag-meanFreq(),0.0003245674882674753
fBodyBodyAccJerkMag,skewness(),,fBodyBodyAccJerkMag-skewness(),0.0003696634160769224
fBodyBodyAccJerkMag,kurtosis(),,fBodyBodyAccJerkMag-kurtosis(),0.0003329289896230233
fBodyBodyGyroMag,mean(),,fBodyBodyGyroMag-mean(),0.000272688950800223
fBodyBodyGyroMag,std(),,fBodyBodyGyroMag-std(),0.0002065665933039827
fBodyBodyGyroMag,mad(),,fBodyBodyGyroMag-mad(),0.00014745228378943033
fBodyBodyGyroMag,max(),,fBodyBodyGyroMag-max(),0.00021493287332602788
fBodyBodyGyroMag,min(),,fBodyBodyGyroMag-min(),0.000187535789618114
fBodyBodyGyroMag,sma(),,fBodyBodyGyroMag-sma(),0.00030364967738998765
fBodyBodyGyroMag,energy(),,fBodyBodyGyroMag-energy(),0.0001838182612634297
fBodyBodyGyroMag,iqr(),,fBodyBodyGyroMag-iqr(),0.0002159079511352611
fBodyBodyGyroMag,entropy(),,fBodyBodyGyroMag-entropy(),0.0001726268184132619
fBodyBodyGyroMag,maxInds,,fBodyBodyGyroMag-maxInds,0.00069961079122038
fBodyBodyGyroMag,meanFreq(),,fBodyBodyGyroMag-meanFreq(),0.0010428438267829486
fBodyBodyGyroMag,skewness(),,fBodyBodyGyroMag-skewness(),0.0002972158571265877
fBodyBodyGyroMag,kurtosis(),,fBodyBodyGyroMag-kurtosis(),0.00038764896206501423
fBodyBodyGyroJerkMag,mean(),,fBodyBodyGyroJerkMag-mean(),0.0003690932143349724
fBodyBodyGyroJerkMag,std(),,fBodyBodyGyroJerkMag-std(),0.001311479774518641
fBodyBodyGyroJerkMag,mad(),,fBodyBodyGyroJerkMag-mad(),0.0003961006312831272
fBodyBodyGyroJerkMag,max(),,fBodyBodyGyroJerkMag-max(),0.0006866548732288244
fBodyBodyGyroJerkMag,min(),,fBodyBodyGyroJerkMag-min(),6.339907850609244e-05
fBodyBodyGyroJerkMag,sma(),,fBodyBodyGyroJerkMag-sma(),0.0002636296260187224
fBodyBodyGyroJerkMag,energy(),,fBodyBodyGyroJerkMag-energy(),0.000205534957905484
fBodyBodyGyroJerkMag,iqr(),,fBodyBodyGyroJerkMag-iqr(),0.00021708229952555551
fBodyBodyGyroJerkMag,entropy(),,fBodyBodyGyroJerkMag-entropy(),0.0001779474750587598
fBodyBodyGyroJerkMag,maxInds,,fBodyBodyGyroJerkMag-maxInds,0.00027238357940320316
fBodyBodyGyroJerkMag,meanFreq(),,fBodyBodyGyroJerkMag-meanFreq(),0.00020975158798689595
fBodyBodyGyroJerkMag,skewness(),,fBodyBodyGyroJerkMag-skewness(),0.000450358683563887
fBodyBodyGyroJerkMag,kurtosis(),,fBodyBodyGyroJerkMag-kurtosis(),0.0006533953969975277
angle,tBodyAccMean,gravity,"angle(tBodyAccMean,gravity)",0.00018942222763376263
angle,tBodyAccJerkMean,gravityMean,"angle(tBodyAccJerkMean),gravityMean)",0.0002292427884319978
angle,tBodyGyroMean,gravityMean,"angle(tBodyGyroMean,gravityMean)",0.0005925009283819862
angle,tBodyGyroJerkMean,gravityMean,"angle(tBodyGyroJerkMean,gravityMean)",0.0007456795536370992
angle,X,gravityMean,"angle(X,gravityMean)",0.020029012159278686
angle,Y,gravityMean,"angle(Y,gravityMean)",0.028270319328314242
angle,Z,gravityMean,"angle(Z,gravityMean)",0.01388671331476778
